"Time_start","flux.CO2","R2.CO2","p.CO2","fDOY_end","file","sample","flux_source","position","flux_start","measurement_day_alt","month_alt","year_alt","measurement_day_actual","tag","t0","t1","t2","t3","directon","chamber","chamber_SA_cm2","soil_moisture","notes","measurement_day_altyr","avg_respT","campaign","fieldnotes"
334.429513888889,472.579406062793,0.996208989463486,3.48660559691671e-113,334.430555555556,"f0019","MD10","s","0","10:18:00","12/01/2002",12,"2002","05/17/2022",5,32.5,32.2,32.2,NA,"N","lg",183.85,NA,"colony overtaken by ants, ant sample taken","/01/2002",32.3,"may22",NA
334.431539351852,498.02867374863,0.999129984166973,4.67624027635927e-141,334.432581018519,"f0019","MD10","s","1","10:20:55","12/01/2002",12,"2002","05/17/2022",6,34.7,34.6,33.5,NA,"N","lg",183.85,NA,"colony overtaken by ants, ant sample taken","/01/2002",34.2666666666667,"may22",NA
334.433969907407,341.801231120746,0.99683570556516,1.52931882853849e-115,334.435011574074,"f0019","MD10","s","2","10:24:25","12/01/2002",12,"2002","05/17/2022",7,30.2,30.8,31.3,NA,"N","lg",183.85,NA,"colony overtaken by ants, ant sample taken","/01/2002",30.7666666666667,"may22",NA
365.422280092593,1143.63511485451,0.999507796913692,5.72281824508475e-154,365.423321759259,"f0020","MD11","m","mid","10:07:35","1/01/2003",1,"2003","05/17/2022",1,31.8,30.8,30.7,NA,"N","med",83.32,NA,"Extender","/01/2003",31.1,"may22",NA
365.424305555556,302.612260338958,0.993778800650406,3.4980381770474e-102,365.425347222222,"f0020","MD11","m","low","10:10:30","1/01/2003",1,"2003","05/17/2022",2,29.6,29.7,30.8,NA,"E","med",83.32,NA,"Extender","/01/2003",30.0333333333333,"may22",NA
365.4265625,553.160549293695,0.994859195237841,5.94616374152336e-106,365.427604166667,"f0020","MD11","m","mid","10:13:45","1/01/2003",1,"2003","05/17/2022",3,30.1,30,30.1,NA,"S","med",83.32,NA,"Extender","/01/2003",30.0666666666667,"may22",NA
365.428819444444,1364.13196625721,0.998917671942326,9.65577391581206e-137,365.429861111111,"f0020","MD11","m","low","10:17:00","1/01/2003",1,"2003","05/17/2022",4,31.2,31.8,32.1,NA,"W","med",83.32,NA,"Extender","/01/2003",31.7,"may22",NA
365.430902777778,622.829045992546,0.99863792169362,3.37062421602983e-132,365.431944444444,"f0020","MD11","m","top","10:20:00","1/01/2003",1,"2003","05/17/2022",5,31.9,32.4,32.2,NA,"","med",83.32,NA,"Extender","/01/2003",32.1666666666667,"may22",NA
365.433506944444,540.373160415912,0.994730441467125,1.32313318033591e-106,365.434548611111,"f0020","MD11","s","0","10:23:45","1/01/2003",1,"2003","05/17/2022",6,30.9,30.5,30.5,NA,"N","lg",183.85,NA,"Extender","/01/2003",30.6333333333333,"may22",NA
365.435648148148,334.504230317824,0.997864008828046,2.62093185004005e-123,365.436689814815,"f0020","MD11","s","1","10:26:50","1/01/2003",1,"2003","05/17/2022",7,31.5,32.2,32.6,NA,"N","lg",183.85,NA,"Extender","/01/2003",32.1,"may22",NA
365.437847222222,437.35113982522,0.999227643957481,2.07533831431711e-143,365.438888888889,"f0020","MD11","s","2","10:30:00","1/01/2003",1,"2003","05/17/2022",8,31.7,33.1,32.3,NA,"N","lg",183.85,NA,"Extender","/01/2003",32.3666666666667,"may22",NA
396.422511574074,3431.11456834239,0.994997937444701,1.71228719471499e-106,396.423553240741,"f0022","MD12","m","mid","10:07:55","2/01/2003",2,"2003","05/18/2022",1,25.7,24.3,24.2,NA,"N","med",83.32,NA,"Extender","/01/2003",24.7333333333333,"may22",NA
396.424479166667,1647.75012985613,0.999664393814638,7.02361361427043e-160,396.425520833333,"f0022","MD12","m","low","10:10:45","2/01/2003",2,"2003","05/18/2022",2,24.3,24.3,24.6,NA,"E","med",83.32,NA,"Extender","/01/2003",24.4,"may22",NA
396.426678240741,2953.77393428982,0.999821918341505,2.11075260581641e-172,396.427719907407,"f0022","MD12","m","mid","10:13:55","2/01/2003",2,"2003","05/18/2022",3,25,27.2,28.2,NA,"S","med",83.32,NA,"Extender","/01/2003",26.8,"may22",NA
396.428703703704,1311.43573603675,0.998924119329279,7.35735603962151e-137,396.42974537037,"f0022","MD12","m","low","10:16:50","2/01/2003",2,"2003","05/18/2022",4,25.2,25.5,26,NA,"W","med",83.32,NA,"Extender","/01/2003",25.5666666666667,"may22",NA
396.430671296296,1457.9637785377,0.997709996330977,6.22672232857657e-122,396.431712962963,"f0022","MD12","m","top","10:19:40","2/01/2003",2,"2003","05/18/2022",5,25.9,26.6,27.2,NA,"","med",83.32,NA,"Extender","/01/2003",26.5666666666667,"may22",NA
396.432986111111,1128.63087468797,0.997383154813528,1.37155202208591e-120,396.434027777778,"f0022","MD12","s","0","10:23:00","2/01/2003",2,"2003","05/18/2022",6,28.9,26.9,26.9,NA,"N","lg",183.85,NA,"Extender","/01/2003",27.5666666666667,"may22",NA
396.435011574074,430.168541193672,0.998272536056957,1.67379678993906e-127,396.436053240741,"f0022","MD12","s","1","10:25:55","2/01/2003",2,"2003","05/18/2022",7,27.7,27.9,28,NA,"N","lg",183.85,NA,"Extender","/01/2003",27.8666666666667,"may22",NA
396.437152777778,395.08071332719,0.998372322028584,1.11670510452502e-128,396.438194444444,"f0022","MD12","s","2","10:29:00","2/01/2003",2,"2003","05/18/2022",8,26.2,26.1,26.5,NA,"N","lg",183.85,NA,"Extender","/01/2003",26.2666666666667,"may22",NA
424.422511574074,1114.46846146943,0.998365810104641,1.33917852389289e-128,424.423553240741,"f0023","MD13","m","mid","10:07:55","3/01/2003",3,"2003","05/18/2022",1,28.9,27.9,28.1,NA,"N","med",83.32,NA,"","/01/2003",28.3,"may22",NA
424.424421296296,723.402068419654,0.993874390698103,1.72911788493775e-102,424.425462962963,"f0023","MD13","m","low","10:10:40","3/01/2003",3,"2003","05/18/2022",2,29.3,30.5,31.8,NA,"E","med",83.32,NA,"","/01/2003",30.5333333333333,"may22",NA
424.426446759259,995.087248299003,0.999074727182999,7.70369393910516e-140,424.427488425926,"f0023","MD13","m","mid","10:13:35","3/01/2003",3,"2003","05/18/2022",3,28.6,28.7,29.2,NA,"S","med",83.32,NA,"","/01/2003",28.8333333333333,"may22",NA
424.428645833333,825.559712538783,0.99968316101653,9.06795774797343e-163,424.4296875,"f0023","MD13","m","low","10:16:45","3/01/2003",3,"2003","05/18/2022",4,29.8,29.8,30.2,NA,"W","med",83.32,NA,"","/01/2003",29.9333333333333,"may22",NA
424.430497685185,551.308364653349,0.999026036041408,7.94574525566191e-139,424.431539351852,"f0023","MD13","m","top","10:19:25","3/01/2003",3,"2003","05/18/2022",5,30.6,31.1,30.9,NA,"","med",83.32,NA,"","/01/2003",30.8666666666667,"may22",NA
424.432638888889,852.331197762368,0.997222621990861,4.04770977358587e-118,424.433680555556,"f0023","MD13","s","0","10:22:30","3/01/2003",3,"2003","05/18/2022",6,31.1,29.6,29.5,NA,"N","lg",183.85,NA,"","/01/2003",30.0666666666667,"may22",NA
424.434548611111,553.757768639212,0.998856791147665,3.91638828593786e-137,424.435590277778,"f0023","MD13","s","1","10:25:15","3/01/2003",3,"2003","05/18/2022",7,29.6,29.7,29.9,NA,"N","lg",183.85,NA,"","/01/2003",29.7333333333333,"may22",NA
424.436458333333,498.424965669731,0.999071346605232,2.75633124160638e-141,424.4375,"f0023","MD13","s","2","10:28:00","3/01/2003",3,"2003","05/18/2022",8,28.5,28.3,28.6,NA,"N","lg",183.85,NA,"","/01/2003",28.4666666666667,"may22",NA
455.42337962963,1838.42122476597,0.998186651699444,1.52232667887372e-126,455.424421296296,"f0025","MD14","m","mid","10:09:10","4/01/2003",4,"2003","05/18/2022",1,33.5,34.3,34.1,NA,"N","med",83.32,NA,"Extender, accidentally put a worker from mound 16 into this mound 14. both are suspected to be coptotermes","/01/2003",33.9666666666667,"may22",NA
455.425694444444,1639.17817131165,0.982067619722429,2.92143762525239e-81,455.426736111111,"f0025","MD14","m","low","10:12:30","4/01/2003",4,"2003","05/18/2022",2,33.1,29.9,29.8,NA,"E","med",83.32,NA,"Extender, accidentally put a worker from mound 16 into this mound 14. both are suspected to be coptotermes","/01/2003",30.9333333333333,"may22",NA
455.427893518519,3482.0859230971,0.999701687026812,5.67345871839192e-164,455.428935185185,"f0025","MD14","m","mid","10:15:40","4/01/2003",4,"2003","05/18/2022",3,33.1,33.7,32.2,NA,"S","med",83.32,NA,"Extender, accidentally put a worker from mound 16 into this mound 14. both are suspected to be coptotermes","/01/2003",33,"may22",NA
455.429976851852,5631.31522280775,0.997710673725539,6.14346326081957e-122,455.431018518518,"f0025","MD14","m","low","10:18:40","4/01/2003",4,"2003","05/18/2022",4,31.4,31.8,31.7,NA,"W","med",83.32,NA,"Extender, accidentally put a worker from mound 16 into this mound 14. both are suspected to be coptotermes","/01/2003",31.6333333333333,"may22",NA
455.433159722222,1536.16181188515,0.998068085035853,2.71701128780764e-125,455.434201388889,"f0025","MD14","m","top","10:23:15","4/01/2003",4,"2003","05/18/2022",5,32.5,32.4,33,NA,"","med",83.32,NA,"Extender, accidentally put a worker from mound 16 into this mound 14. both are suspected to be coptotermes","/01/2003",32.6333333333333,"may22",NA
455.435532407407,1545.9965324611,0.997258401141224,2.24381743325963e-118,455.436574074074,"f0025","MD14","s","0","10:26:40","4/01/2003",4,"2003","05/18/2022",6,41.3,42.5,42.7,NA,"N","lg",183.85,NA,"Extender, accidentally put a worker from mound 16 into this mound 14. both are suspected to be coptotermes","/01/2003",42.1666666666667,"may22",NA
