"decimalLatitude","decimalLongitude","scientificName","countryCode","basisOfRecord"
-26.85,151.9833,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-26.93333,150.1333,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-27.41667,152.4167,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-11.15,142.366667,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-26.85,150.3167,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-18.13333,142.1667,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-19.26667,146.8167,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-17.26,145.58,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-17.6,145.4833,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-25.8,152.7,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-27.18333,151.25,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-28.35,151.25,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-17.15,141.1667,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-27.46667,153.0167,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-10.56667,142.15,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-27.18333,151.25,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-25.61667,152.3167,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-15.28333,145.2167,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-27.46667,153.0333,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-25.15,152.0167,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-24.65,152.0167,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-16.86667,145.5333,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-10.25,142.4833,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-27.233333,152.416667,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-27.46667,153.0167,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-19.7,138.35,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-20.66667,141.9,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-28.16667,143.8,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-15.8,145.3167,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-11.16667,142.7667,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-28.53333,151.3667,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-17,145.2667,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-14.66667,145.4667,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-10.58333,142.2167,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-27.18333,151.25,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-26.48333,150.833298,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-28.46667,151.2167,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-29.68333,152.9333,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-17.6,145.4833,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-29.31667,147.85,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-25.33333,152.5833,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-17.16667,145.6333,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-29.066669,151.5,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-19.43333,146.8333,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-17.08333,144.95,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-27.18333,151.25,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-9.383333,142.6667,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-27.18333,151.25,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-19.28333,147.4,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-29.35,147.9,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-9.383333,142.6667,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-12.98333,143.4667,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-16.56667,145.3333,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-20.03333,141.8167,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-27.56667,152.95,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-26.93333,150.1333,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-25.25,148.399994,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-9.383333,142.6667,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-27.18333,151.25,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-9.9,142.766667,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-15.06667,145.1167,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-17.43333,145.5,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-26.05,152.6667,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-27.5667,152.2833,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-27.55,153,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-14.66693,145.46,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-27.18146,151.26611,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-31.9,116.166,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-31.866,116.1,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-32.5,119,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-28.03649,148.57974,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-25.283,148.733,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-25.283,148.733,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-25.283,148.733,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-19.25983,146.81693,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
-19.25983,146.81693,"Nasutitermes magnus (Froggatt, 1898)","AU","PRESERVED_SPECIMEN"
